Date/Time,CHARGE SCH:Schedule Value [](TimeStep),CHILLER TEMP SCH:Schedule Value [](TimeStep),ICE TANK TEMP SCH:Schedule Value [](TimeStep),NUM TANKS:Schedule Value [](TimeStep),CHRG TEMP:Schedule Value [](TimeStep),TRIM TEMP:Schedule Value [](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),mdot_branch:PythonPlugin:OutputVariable [](TimeStep),mdot_tank:PythonPlugin:OutputVariable [](TimeStep),soc:PythonPlugin:OutputVariable [](TimeStep),t_branch_in:PythonPlugin:OutputVariable [](TimeStep),t_branch_out:PythonPlugin:OutputVariable [](TimeStep),t_tank_out:PythonPlugin:OutputVariable [](TimeStep),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep)
 07/14  07:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,189632.4099948546,63.89465090867328,37.246467831530275,1.0,6.7,6.7,6.7,1107068191.045822,25962884.24897638
 07/14  07:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,193485.6229341586,63.89465090867328,37.246467831530275,1.0,6.7,6.7,6.7,1111180795.570188,27616744.674722232
 07/14  07:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210378.429422361,63.89465090867328,37.246467831530275,1.0,6.7,6.7,6.7,1128359510.5237155,21528595.480305053
 07/14  07:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210841.06465620268,63.89465090867328,37.246467831530275,1.0,6.7,6.7,6.7,1126743781.4848824,20972185.66214586
 07/14  07:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212621.60897165068,63.89465090867328,37.246467831530275,1.0,6.7,6.7,6.7,1129810689.5220037,20982256.58815881
 07/14  08:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212437.9551487185,63.89465090867328,37.246467831530275,0.9999535417925797,6.773838977027562,6.773838977027562,6.773838977027562,1131372992.537641,20993737.53092269
 07/14  08:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212222.3090590949,63.89465090867328,37.246467831530275,0.999867497942807,6.945115872094876,6.945115872094876,6.945115872094876,1110894357.1990464,21475964.324710585
 07/14  08:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211941.62647654512,63.89465090867328,37.246467831530275,0.9997814540930344,7.167269822950347,7.167269822950347,7.167269822950347,1113015715.0188007,25245218.355719395
 07/14  08:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212370.40802386808,63.89465090867328,37.246467831530275,0.9996954102432617,7.417446366127851,7.417446366127851,7.417446366127851,1113645857.5279682,31083804.78119688
 07/14  08:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212520.05018905332,63.89465090867328,37.246467831530275,0.9996093663934891,7.358638172050456,7.358638172050456,7.358638172050456,1115064830.9586234,24705602.586595073
 07/14  08:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212586.11624233078,63.89465090867328,37.246467831530275,0.9995233225437165,7.4204613660688326,7.4204613660688326,7.4204613660688326,1116559723.4662585,21484454.479533345
 07/14  09:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212574.86723831168,63.89465090867328,37.246467831530275,0.9994372786939437,7.517218206430771,7.517218206430771,7.517218206430771,1118268836.4991777,21507494.901822362
 07/14  09:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212367.74823238867,63.89465090867328,37.246467831530275,0.9993512348441711,7.6451824882596044,7.6451824882596044,7.6451824882596044,1091592274.6027205,21696000.493749246
 07/14  09:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212109.14620785523,63.89465090867328,37.246467831530275,0.9992651909943985,7.786009540522687,7.786009540522687,7.786009540522687,1094438122.622208,28606627.757081296
 07/14  09:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211822.11187943042,63.89465090867328,37.246467831530275,0.9991791471446257,7.937123039366336,7.937123039366336,7.937123039366336,1097572087.8938923,31473411.04250495
 07/14  09:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211521.45564050213,63.89465090867328,37.246467831530275,0.9990931032948531,8.095973809616682,8.095973809616682,8.095973809616682,1100818873.3927321,21653722.584745914
 07/14  09:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211334.7121290839,63.89465090867328,37.246467831530275,0.9990070594450805,8.256396888921314,8.256396888921314,8.256396888921314,1103736167.4790645,21675678.496333845
 07/14  10:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211039.64046714807,63.89465090867328,37.246467831530275,0.9989210155953078,8.36728261292903,8.36728261292903,8.36728261292903,1107956242.4612682,21704503.97214585
 07/14  10:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210787.87860176415,63.89465090867328,37.246467831530275,0.9988349717455351,8.518154416847032,8.518154416847032,8.518154416847032,1113615862.6990051,32248255.903840903
 07/14  10:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210465.5496328187,63.89465090867328,37.246467831530275,0.9987489278957625,8.70363005283971,8.70363005283971,8.70363005283971,1120855734.8757143,32345163.8924203
 07/14  10:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210111.16204518423,63.89465090867328,37.246467831530275,0.9986628840459898,8.916381734914399,8.916381734914399,8.916381734914399,1129163381.0937376,23266544.01922979
 07/14  10:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,209597.86218532088,63.89465090867328,37.246467831530275,0.9985768401962172,9.134497088917634,9.134497088917634,9.134497088917634,1144000099.4432018,27989334.63274553
 07/14  10:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,208951.4616091724,63.89465090867328,37.246467831530275,0.9984907963464446,9.405784267769533,9.405784267769533,9.405784267769533,1165762996.3083618,36879857.587244876
 07/14  11:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,208365.2669915061,63.89465090867328,37.246467831530275,0.9984047524966718,9.718510544592565,9.718510544592565,9.718510544592565,1194742527.0673463,23251561.866768975
 07/14  11:10:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,199965.37157027403,63.89465090867328,37.246467831530275,0.9227033359560766,10.058001706018416,9.14973182040211,9.14973182040211,1126916621.1404972,31015239.149025865
 07/14  11:20:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,202207.160581244,63.89465090867328,37.246467831530275,0.8593614416226976,10.0,9.202535837543415,9.202535837543415,1134731149.5931678,40936342.71423949
 07/14  11:30:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,209300.67242827776,63.89465090867328,37.246467831530275,0.8034165963216597,10.0,9.271442488225041,9.271442488225041,1157171502.817072,25754812.02105759
 07/14  11:40:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,210373.89640945586,63.89465090867328,37.246467831530275,0.7522983540208616,10.0,9.317273266608954,9.317273266608954,1164880039.243388,39231392.61701181
 07/14  11:50:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,210590.95606726364,63.89465090867328,37.246467831530275,0.7040023880238799,10.081396026418552,9.424106627770406,9.424106627770406,1177379937.314059,33060782.306367822
 07/14  12:00:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,210837.27682623113,63.89465090867328,37.246467831530275,0.657496735029045,10.164460416544843,9.52231840825497,9.52231840825497,1178085110.6014273,28712187.896452397
 07/14  12:10:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211006.39761732175,63.89465090867328,37.246467831530275,0.6120533219618112,10.249610033128626,9.615341192785031,9.615341192785031,1238279774.4762213,42229581.58700381
 07/14  12:20:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211169.65969554745,63.89465090867328,37.246467831530275,0.5663446446519034,10.525304505743472,9.882708407736907,9.882708407736907,1238505670.7105234,24925044.512606785
 07/14  12:30:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211333.00583227124,63.89465090867328,37.246467831530275,0.5206083042535739,10.673318859274316,10.027543732453985,10.027543732453985,1238723150.090459,33107489.154703118
 07/14  12:40:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211496.43337740633,63.89465090867328,37.246467831530275,0.4747253314112202,10.804095124519634,10.1555888699295,10.1555888699295,1239008677.2363596,36749711.765396744
 07/14  12:50:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211659.920453046,63.89465090867328,37.246467831530275,0.42864347687267434,10.937207163501942,10.287500000316516,10.287500000316516,1239259861.00755,24949491.71309797
 07/14  13:00:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211823.50944709635,63.89465090867328,37.246467831530275,0.3825437614323498,11.055204939067687,10.409225483749466,10.409225483749466,1239331696.973661,38380081.95561269
 07/14  13:10:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211811.56212627294,63.89465090867328,37.246467831530275,0.33670202403138927,11.175485652659406,10.539517214711868,10.539517214711868,1239760144.8557746,26429582.78749796
 07/14  13:20:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211773.4465183557,63.89465090867328,37.246467831530275,0.29163583983692953,11.279865127170776,10.663301465645596,10.663301465645596,1240205843.701384,20802634.290639766
 07/14  13:30:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211727.8104879122,63.89465090867328,37.246467831530275,0.2479765423124476,11.375771488956781,10.788982520495088,10.788982520495088,1240666922.5937352,20810278.37989664
 07/14  13:40:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211674.53273732675,63.89465090867328,37.246467831530275,0.20643565459577107,11.468160352982103,10.921656398266395,10.921656398266395,1241136566.443616,20818295.69432671
 07/14  13:50:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,211613.50986310223,63.89465090867328,37.246467831530275,0.167742400377918,11.560434029057252,11.063717865872903,11.063717865872903,1241615574.6503546,20826288.01488459
 07/14  14:00:00,-1.0,9.290332808314195,6.7,1.0,-3.8,10.0,0.0,211250.30437043755,63.89465090867328,37.246467831530275,0.13256413000967915,11.65381083864502,11.214200853273312,11.214200853273312,1241927307.9204967,20834267.85964468
 07/14  14:10:00,-1.0,8.516410860212941,6.7,1.0,-3.8,10.0,0.0,211096.21695347803,63.89465090867328,37.246467831530275,0.10141751430423374,11.748620267620796,11.370258045969132,11.370258045969132,1242051173.1541927,20693876.87925953
 07/14  14:20:00,-1.0,7.831185314693142,6.7,1.0,-3.8,10.0,0.0,211053.19364004172,63.89465090867328,37.246467831530275,0.07457566746040056,11.85389352889355,11.537083953495202,11.537083953495202,1242274723.4365547,20682719.148802716
 07/14  14:30:00,-1.0,7.240664684128812,6.7,1.0,-3.8,10.0,0.0,211083.2668586379,63.89465090867328,37.246467831530275,0.052079711081651214,11.963305730946562,11.705173314084204,11.705173314084204,1242555333.9135797,20687710.72392885
 07/14  14:40:00,-1.0,6.745753643796326,6.7,1.0,-3.8,10.0,0.0,211166.0527054359,63.89465090867328,37.246467831530275,0.03373140327616608,12.075221006367162,11.870231820718978,11.870231820718978,1242885420.217476,25075295.71242681
 07/14  14:50:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,211283.83304875382,63.89465090867328,37.246467831530275,0.03364535942639346,12.188550455533967,12.188550455533967,12.188550455533967,1243253404.946724,25187140.992604055
 07/14  15:00:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,211403.01293176538,63.89465090867328,37.246467831530275,0.03355931557662073,12.335057274403887,12.335057274403887,12.335057274403887,1243636118.5655577,25102515.14369655
 07/14  15:10:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,211142.7766499937,63.89465090867328,37.246467831530275,0.03347327172684811,12.463180248753899,12.463180248753899,12.463180248753899,1273500982.9273155,24945954.898297396
 07/14  15:20:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,210835.99546746528,63.89465090867328,37.246467831530275,0.03338722787707549,12.556695528409662,12.556695528409662,12.556695528409662,1273880807.6016588,22641653.936190646
 07/14  15:30:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,210524.25314209278,63.89465090867328,37.246467831530275,0.033301184027302755,12.637309872509464,12.637309872509464,12.637309872509464,1274262248.0596526,26212074.97851332
 07/14  15:40:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,210207.48527040542,63.89465090867328,37.246467831530275,0.033215140177530134,12.709906739521205,12.709906739521205,12.709906739521205,1274650109.9319177,36377487.55803804
 07/14  15:50:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,209885.72152879214,63.89465090867328,37.246467831530275,0.03312909632775751,12.774586371980162,12.774586371980162,12.774586371980162,1275041645.813256,23001494.827193175
 07/14  16:00:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,209558.97045569736,63.89465090867328,37.246467831530275,0.03304305247798478,12.830551567699118,12.830551567699118,12.830551567699118,1275435201.6139998,22653101.422980838
 07/14  16:10:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,209696.14381204237,63.89465090867328,37.246467831530275,0.03295700862821216,12.877780094098327,12.877780094098327,12.877780094098327,1086925549.2039165,19873087.66257087
 07/14  16:20:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,209885.02649263034,63.89465090867328,37.246467831530275,0.03287096477843954,12.938683665175965,12.938683665175965,12.938683665175965,1085400585.2446291,19613624.902423352
 07/14  16:30:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,210074.110207111,63.89465090867328,37.246467831530275,0.032784920928666805,12.924124769775641,12.924124769775641,12.924124769775641,1085507564.0822537,19617381.601667557
 07/14  16:40:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,210263.36865221043,63.89465090867328,37.246467831530275,0.032698877078894184,12.937963499539915,12.937963499539915,12.937963499539915,1085638414.4854035,19622389.83028581
 07/14  16:50:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,210452.8188124143,63.89465090867328,37.246467831530275,0.03261283322912156,12.923424675609489,12.923424675609489,12.923424675609489,1085811446.8087447,19627244.118823998
 07/14  17:00:00,-1.0,6.7,6.7,1.0,-3.8,10.0,0.0,210642.46435217522,63.89465090867328,37.246467831530275,0.03252678937934883,12.91686122827377,12.91686122827377,12.91686122827377,1085807173.1237776,19632025.496624134
 07/14  17:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210660.56264859837,63.89465090867328,37.246467831530275,0.03244074552957621,12.90397983932235,12.90397983932235,12.90397983932235,1003602970.922463,13430847.76513892
 07/14  17:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210659.5863633439,63.89465090867328,37.246467831530275,0.03235470167980359,12.903082498136445,12.903082498136445,12.903082498136445,1003546256.4802673,10601060.15816953
 07/14  17:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210658.63237990672,63.89465090867328,37.246467831530275,0.032268657830030856,12.895341061807809,12.895341061807809,12.895341061807809,1003540583.4067303,18923966.122786243
 07/14  17:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210657.63389640104,63.89465090867328,37.246467831530275,0.032182613980258234,12.879905571778124,12.879905571778124,12.879905571778124,1003566431.250757,18959594.37439354
 07/14  17:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210656.6524334656,63.89465090867328,37.246467831530275,0.03209657013048561,12.855259066777055,12.855259066777055,12.855259066777055,1003629384.7038671,18998557.167709384
 07/14  18:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210655.69037825856,63.89465090867328,37.246467831530275,0.03201052628071288,12.827567474373472,12.827567474373472,12.827567474373472,1003712255.4758806,5025948.539621178
 07/14  18:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211024.00189087787,63.89465090867328,37.246467831530275,0.03192448243094026,12.801363679629235,12.801363679629235,12.801363679629235,988389646.3044363,18241728.608566552
 07/14  18:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211396.21482726213,63.89465090867328,37.246467831530275,0.03183843858116764,12.794431907232454,12.794431907232454,12.794431907232454,987705583.9127897,18287535.286367413
 07/14  18:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211727.8851264978,63.89465090867328,37.246467831530275,0.031752394731394906,12.792464682209232,12.792464682209232,12.792464682209232,986969502.8843256,5025948.539621178
 07/14  18:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212020.01515763113,63.89465090867328,37.246467831530275,0.031666350881622285,12.792605683522453,12.792605683522453,12.792605683522453,986081081.1491705,18230111.975627344
 07/14  18:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212267.12159427645,63.89465090867328,37.246467831530275,0.031580307031849664,12.785770352453458,12.785770352453458,12.785770352453458,985238913.7502669,5025948.539621178
 07/14  19:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,212291.41519135865,63.89465090867328,37.246467831530275,0.03149426318207693,12.783093647803371,12.783093647803371,12.783093647803371,984645171.3961049,18269233.97439852
 07/14  19:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211955.51810622204,63.89465090867328,37.246467831530275,0.03140821933230431,12.781257662693656,12.781257662693656,12.781257662693656,953570996.4772279,18541344.27819428
 07/14  19:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,211388.3501248823,63.89465090867328,37.246467831530275,0.03132217548253169,12.748905062458016,12.748905062458016,12.748905062458016,918611980.4176774,5025948.539621178
 07/14  19:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210802.73006532458,63.89465090867328,37.246467831530275,0.031236131632758957,12.565850187278835,12.565850187278835,12.565850187278835,880788661.1088921,19281459.503439244
 07/14  19:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,210221.4217738547,63.89465090867328,37.246467831530275,0.031150087782986335,12.257639065417166,12.257639065417166,12.257639065417166,858596416.4781134,11629451.101814935
 07/14  19:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,209644.26250464263,63.89465090867328,37.246467831530275,0.031064043933213714,11.878072092528566,11.878072092528566,11.878072092528566,884234184.3036702,11884639.896580901
 07/14  20:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,209071.2705305185,63.89465090867328,37.246467831530275,0.030978000083440982,11.468742173816057,11.468742173816057,11.468742173816057,864061428.3485528,18467800.184888728
 07/14  20:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,209084.6074024857,63.89465090867328,63.89465090867328,0.018426106902287853,10.93713966779876,10.796497377182728,10.796497377182728,834683323.0431964,5025948.539621178
 07/14  20:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,209124.30360691686,63.89465090867328,63.89465090867328,0.008950762570287818,10.418783071946592,10.312846828137076,10.312846828137076,828927503.5207297,12947458.814344442
 07/14  20:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,210241.0785077438,63.89465090867328,63.89465090867328,0.001767944020213963,9.961361654623413,9.88112988507833,9.88112988507833,824364543.9781352,9600487.579991752
 07/14  20:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,210817.11178153398,63.89465090867328,63.89465090867328,0.0,9.5180307339726,9.448598531900114,9.448598531900114,821772205.9629588,5025948.539621178
 07/14  20:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,211382.60147386478,63.89465090867328,63.89465090867328,0.0,9.259237655792916,9.19461121284633,9.19461121284633,819627161.5933036,17364867.6771219
 07/14  21:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,211880.37582813614,63.89465090867328,63.89465090867328,0.0,8.991401874383584,8.931446758335584,8.931446758335584,817762295.4080731,5259100.8643493345
 07/14  21:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,216494.92630089488,63.89465090867328,63.89465090867328,0.0,8.736027009507758,8.680459956101155,8.680459956101155,717128375.7851602,5025948.539621178
 07/14  21:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,216072.24358415173,63.89465090867328,63.89465090867328,0.0,7.39606139709934,7.352494136609656,7.352494136609656,705543363.2377077,5025948.539621178
 07/14  21:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,218117.27402596967,63.89465090867328,63.89465090867328,0.0,6.826331270614807,6.78873462708162,6.78873462708162,704257403.0646652,17257027.027226944
 07/14  21:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,220587.4401342495,63.89465090867328,0.0,0.0,5.984968949838339,5.984968949838339,5.984968949838339,674925346.9617331,5025948.539621178
 07/14  21:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,220494.34796711258,63.894650908673185,63.894650908673185,0.0,0.5453251730623708,0.5414206543852008,0.5414206543852008,707966442.1910951,5025948.539621177
 07/14  22:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,220399.5616863232,63.89465090867333,63.89465090867333,0.013372338085554724,-1.0351242063838404,-0.8499537590171239,-0.8499537590171239,698708609.4532262,5025948.539621178
 07/14  22:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,220267.04278599872,63.89465090867328,63.89465090867328,0.04330933789369884,-2.4045804070097327,-2.0019882372585753,-2.0019882372585753,668275659.1433712,5025948.539621178
 07/14  22:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,99225.46158797489,63.89465090867328,63.89465090867328,0.08095464869787672,-3.2308812712490895,-2.731773742055885,-2.731773742055885,562669597.0312994,17318403.97208701
 07/14  22:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,166127.94572700473,63.89465090867332,63.89465090867332,0.12179949417165635,-3.8000000000000025,-3.2592659280317116,-3.2592659280317116,634430757.4780633,5025948.539621177
 07/14  22:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,163580.80309888627,63.89465090867333,63.89465090867333,0.1594024374773868,-3.8000000000000025,-3.295789065866499,-3.295789065866499,627340045.7946042,5025948.539621178
 07/14  22:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,166213.9257738979,63.89465090867328,63.89465090867328,0.1944597300758788,-3.8,-3.3247829817422523,-3.3247829817422523,629452066.817881,5025948.539621178
 07/14  23:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,75564.67519822657,63.89465090867328,63.89465090867328,0.22749615626391617,-3.8000000000000003,-3.3479934489804672,-3.3479934489804672,546288383.259465,17357710.751943175
 07/14  23:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,146344.71152740764,63.89465090867327,63.89465090867327,0.2589148205113566,-3.799999999999999,-3.3666920226319377,-3.3666920226319377,588917522.0206357,5025948.539621177
